,Last Date of Month,Log-nominal USD to CAN,Log-nominal USD to JPN,Log-nominal USD to SWE,Log-nominal USD to CHE,Log-nominal USD to GBR,Log-nominal USD to BEL,Log-nominal USD to FRA,Log-nominal USD to DEU,Log-nominal USD to ITA,Log-nominal USD to NLD,Nominal Diff USD to CAN,Nominal Diff USD to JPN,Nominal Diff USD to SWE,Nominal Diff USD to CHE,Nominal Diff USD to GBR,Nominal Diff USD to BEL,Nominal Diff USD to FRA,Nominal Diff USD to DEU,Nominal Diff USD to ITA,Nominal Diff USD to NLD,Real Chg to 12-M Avg USD to CAN,Real Chg to 12-M Avg USD to JPN,Real Chg to 12-M Avg USD to SWE,Real Chg to 12-M Avg USD to CHE,Real Chg to 12-M Avg USD to GBR,Real Chg to 12-M Avg USD to BEL,Real Chg to 12-M Avg USD to FRA,Real Chg to 12-M Avg USD to DEU,Real Chg to 12-M Avg USD to ITA,Real Chg to 12-M Avg USD to NLD,USA INFL,CAN INFL,JPN INFL,SWE INFL,CHE INFL,GBR INFL,BEL INFL,FRA INFL,DEU INFL,ITA INFL,NLD INFL,USA IR,CAN IR,JPN IR,SWE IR,CHE IR,GBR IR,BEL IR,FRA IR,DEU IR,ITA IR,NLD IR
281,2013-12-31,-0.06194140154018336,-4.639185064575369,-1.8768356415831742,0.11283280827434368,0.49365911884408065,-0.3153945110183167,-0.3153945110183167,-0.3153945110183167,-0.3153945110183167,-0.3153945110183167,-0.014485460383888031,-0.033278150038412946,0.008156092502721979,0.021703874863241754,0.01742493984770893,-0.015956807555682406,-0.015956807555682406,-0.015956807555682406,-0.015956807555682406,-0.015956807555682406,-0.2432914622386791,-0.14481794503206746,0.11629339622853574,-0.2652001505458387,0.06345523633809769,-0.045271315058270714,0.12975914160839597,0.09618374160839586,0.12478994160839567,0.13839066160839553,-0.008581149,-0.2439024,0.1,0.2673456,-0.226387,0.4,0.1596806,0.341846,0.3770028,0.1869159,0.05085953,0.14,1.169,0.22,0.82,-0.05,0.52474,0.2735,0.2735,0.2735,0.2735,0.2735
282,2014-01-31,-0.08984070399978954,-4.642094032592568,-1.8696768430557242,0.10114718200495769,0.4989554511955034,-0.30880735406672916,-0.30880735406672916,-0.30880735406672916,-0.30880735406672916,-0.30880735406672916,-0.027899302459606173,-0.002908968017198532,0.007158798527449939,-0.01168562626938599,0.005296332351422739,0.006587156951587569,0.006587156951587569,0.006587156951587569,0.006587156951587569,0.006587156951587569,-0.043752671434366966,-0.4986564116909369,-1.1517659431474594,-0.42878113689184344,-0.809618514816482,-0.30341658755083556,-0.7945150142175021,-0.8840921475508354,-0.16461574755083574,-0.3138555242175026,0.3720248,0.3259984,-0.2,-1.158583,-0.2736301,-0.5,0.1394978,-0.5611222,-0.5633803,0.1865672,-0.2135014,0.12,1.17,0.22,0.73,-0.051667,0.52093,0.292,0.292,0.292,0.292,0.292
283,2014-02-28,-0.10020726041702548,-4.6262004907523515,-1.8707246735263499,0.1123851305947907,0.5042842757225684,-0.31225272638598567,-0.31225272638598567,-0.31225272638598567,-0.31225272638598567,-0.31225272638598567,-0.01036655641723594,0.015893541840216407,-0.0010478304706256214,0.011237948589833013,0.0053288245270650125,-0.0034453723192565122,-0.0034453723192565122,-0.0034453723192565122,-0.0034453723192565122,-0.0034453723192565122,0.37260961190197384,-0.08242001111225505,0.4538503295287333,0.11114706063676,0.1799386108018508,-0.11907071222897486,0.31708615443769184,0.25140758777102495,-0.3120481922289751,0.2140110444376913,0.3697909,0.8123477,0.0,0.4206943,0.09938598,0.4,0.159204,0.554212,0.4721435,-0.09310987,0.4279165,0.13,1.17,0.212,0.73,-0.051121,0.52153,0.2881,0.2881,0.2881,0.2881,0.2881
284,2014-03-31,-0.1049904471909373,-4.62829571768981,-1.8580776558212124,0.12726535104587627,0.5082623413628259,-0.32411042906533244,-0.32411042906533244,-0.32411042906533244,-0.32411042906533244,-0.32411042906533244,-0.004783186773911818,-0.002095226937458783,0.012647017705137431,0.014880220451085571,0.003978065640257489,-0.011857702679346771,-0.011857702679346771,-0.011857702679346771,-0.011857702679346771,-0.011857702679346771,-0.1921165766550201,0.08850332932176563,0.06771666364655005,0.13079520316400134,-0.010969381397473499,-0.2509474925593165,0.11181677410735014,0.02726424077401679,-0.16013930255931663,0.2920077407740164,0.6440044,0.5640612,0.3,-0.006395907,0.3616681,0.2,0.0596066,0.450947,0.2819549,0.09319665,0.8318961,0.12,1.17,0.212,0.73,-0.0275,0.52157,0.3053,0.3053,0.3053,0.3053,0.3053
285,2014-04-30,-0.0945826424859478,-4.629454910525391,-1.8792818267560014,0.12465660459955569,0.5156937551628513,-0.3228078744271551,-0.3228078744271551,-0.3228078744271551,-0.3228078744271551,-0.3228078744271551,0.01040780470498949,-0.0011591928355807468,-0.02120417093478899,-0.0026087464463205867,0.007431413800025433,0.0013025546381773556,0.0013025546381773556,0.0013025546381773556,0.0013025546381773556,0.0013025546381773556,-0.12163545912131118,1.4166769624637934,0.22811299427852005,0.013633615852814723,0.12442846441343591,-0.16306223113433027,-0.24659185113433035,-0.2612630978009972,0.2391815088656693,0.0036752355323357577,0.3296754,0.3205128,2.1,0.3869771,0.06892385,0.3,-0.307784,-0.03990423,-0.1874414,0.1862197,0.4628232,0.12,1.17,0.212,0.7,-0.056154,0.52665,0.3297,0.3297,0.3297,0.3297,0.3297
286,2014-05-31,-0.08562708596743697,-4.62275270360472,-1.8828029839910883,0.11844575520648179,0.5212906736137547,-0.3176534109477654,-0.3176534109477654,-0.3176534109477654,-0.3176534109477654,-0.3176534109477654,0.008955556518510835,0.006702206920671472,-0.003521157235086836,-0.006210849393073897,0.0055969184509033765,0.005154463479389693,0.005154463479389693,0.005154463479389693,0.005154463479389693,0.005154463479389693,0.12578970591400357,-0.4375323263314126,-0.010574446134987259,0.1384602015891771,-0.06873898309938944,0.10528169386565256,-0.028117776134347516,0.0014874471989857474,-0.059506896134347675,-0.5629905394676813,0.349261,0.4792332,0.4,0.05097327,0.2929226,0.0,-0.1095508,0.01996008,-0.09389672,-0.09293681,-0.3405108,0.11,1.177619,0.21,0.66,-0.029512,0.52744,0.3246,0.3246,0.3246,0.3246,0.3246
287,2014-06-30,-0.07973496801885352,-4.625589289890181,-1.9000008312602703,0.11003810520893731,0.5252017897104978,-0.3071169850903883,-0.3071169850903883,-0.3071169850903883,-0.3071169850903883,-0.3071169850903883,0.00589211794858345,-0.002836586285461351,-0.017197847269182054,-0.00840764999754448,0.003911116096743106,0.010536425857377074,0.010536425857377074,0.010536425857377074,0.010536425857377074,0.010536425857377074,-0.10450422919477431,-0.7974866552167503,0.08153019274218343,-0.07460102646272103,0.13997671688146301,0.30319818506471474,0.09095269506471493,0.3926620783980481,0.14183398173138123,-0.11074436160195222,0.1862127,0.07949126,-0.1,0.2069734,-0.07272074,0.2,0.07976072,-0.03991219,0.2819549,0.09302326,-0.2713295,0.11,1.174286,0.21,0.58,0.02,0.54394,0.2414,0.2414,0.2414,0.2414,0.2414
288,2014-07-31,-0.07129688188203383,-4.622420539394619,-1.9196981685241072,0.10780795263430526,0.5345030871203472,-0.30254605410032287,-0.30254605410032287,-0.30254605410032287,-0.30254605410032287,-0.30254605410032287,0.008438086136819692,0.0031687504955622003,-0.019697337263836934,-0.0022301525746320494,0.009301297409849418,0.004570930990065447,0.004570930990065447,0.004570930990065447,0.004570930990065447,0.004570930990065447,-0.08005202992592592,0.10567113156855434,-0.11853943726561855,-0.12267664504893627,0.012008730305480442,0.33389794927916955,0.004764292612502996,0.33581892927916945,0.14907689927916934,0.9591457559458358,-0.03901939,-0.1588562,0.0,-0.3272958,-0.3742363,-0.2,0.1693565,-0.319425,0.2811621,-0.09293681,0.8162031,0.13,1.17,0.21,0.26,0.05,0.55641,0.205,0.205,0.205,0.205,0.205
289,2014-08-31,-0.08856017697948024,-4.634183208250874,-1.9312750044358669,0.09453048384623328,0.5128236264286636,-0.2863061262718498,-0.2863061262718498,-0.2863061262718498,-0.2863061262718498,-0.2863061262718498,-0.01726329509744641,-0.011762668856254876,-0.01157683591175962,-0.013277468788071983,-0.021679460691683583,0.016239927828473055,0.016239927828473055,0.016239927828473055,0.016239927828473055,0.016239927828473055,0.17819084864730877,0.3203131742610177,0.11824383363754842,0.27834797994974125,0.34907949534216054,-0.1622043744509959,0.5863059622156708,-0.014923367784329358,0.2967844822156705,-0.055485581117663024,-0.1670514,0.0,0.2,-0.102018,-0.03221206,0.3,-0.3779214,0.4406169,0.0,0.1860465,-0.06996502,0.13,1.17,0.21,0.22,0.05,0.56119,0.1916,0.1916,0.1916,0.1916,0.1916
290,2014-09-30,-0.09630968013740836,-4.676799445813904,-1.9643392845236805,0.0650719967437148,0.4879663296199081,-0.25378914142859677,-0.25378914142859677,-0.25378914142859677,-0.25378914142859677,-0.25378914142859677,-0.00774950315792812,-0.042616237563030346,-0.03306428008781359,-0.02945848710251847,-0.024857296808755536,0.03251698484325305,0.03251698484325305,0.03251698484325305,0.03251698484325305,0.03251698484325305,-0.02379388380443441,-0.0845265646607718,0.10471861797087123,0.08661292233563031,-0.17599286810306503,-0.07549140416167338,-0.3847431174950066,-0.1854909174950068,-0.3704081808283402,-0.3538522441616738,0.07525688,0.0795545,0.2,0.159566,0.1410847,0.0,-0.07986423,-0.3788634,0.0,-0.3714021,-0.020004,0.12,1.17,0.21,0.19,0.04,0.56291,0.0971,0.0971,0.0971,0.0971,0.0971
291,2014-10-31,-0.11439954030849614,-4.682375641696988,-1.9803943880786017,0.048350260941046726,0.4746179667964809,-0.237204234962544,-0.237204234962544,-0.237204234962544,-0.237204234962544,-0.237204234962544,-0.018089860171087782,-0.005576195883084445,-0.016055103554921235,-0.01672173580266808,-0.013348362823427218,0.016584906466052762,0.016584906466052762,0.016584906466052762,0.016584906466052762,0.016584906466052762,0.14871995883329858,-0.21436918310973319,0.13209019760078156,0.07844075176404838,0.08636901918146322,0.3979665692584531,0.15821413925845318,-0.028133240741547078,0.28269892592511947,0.10874029925845263,-0.2512278,0.07949126,-0.3,0.054166,-0.001782113,0.1,0.1298831,0.03002402,-0.2803738,0.09319665,-0.120048,0.12,1.17,0.192,0.14,0.03,0.55836,0.0826,0.0826,0.0826,0.0826,0.0826
292,2014-11-30,-0.12442757837505208,-4.7561679004399435,-2.00357240419988,0.03645653701061521,0.45558771751137506,-0.22098121514952643,-0.22098121514952643,-0.22098121514952643,-0.22098121514952643,-0.22098121514952643,-0.010028038066555944,-0.07379225874295514,-0.023178016121278233,-0.011893723930431518,-0.019030249285105827,0.016223019813017575,0.016223019813017575,0.016223019813017575,0.016223019813017575,0.016223019813017575,-0.029186738768066746,0.01691732221033515,0.11159818140084088,0.21536085644548958,0.11750127286878687,0.21449851869736286,0.320537668697363,0.4111058086973628,0.28623655869736264,-0.029631791302637572,-0.5399418,-0.3971406,-0.4,-0.1464875,-0.03900917,-0.2,-0.1297146,-0.170085,0.0,-0.1862197,-0.5909455,0.13,1.175263,0.182,0.05,0.04,0.55628,0.0809,0.0809,0.0809,0.0809,0.0809
293,2014-12-31,-0.14254068678211007,-4.7818366159855294,-2.0319436671443487,0.025010163004167762,0.44750236389922193,-0.2093691178923701,-0.2093691178923701,-0.2093691178923701,-0.2093691178923701,-0.2093691178923701,-0.018113108407057987,-0.02566871554558592,-0.02837126294446879,-0.011446374006447445,-0.008085353612153123,0.01161209725715634,0.01161209725715634,0.01161209725715634,0.01161209725715634,0.01161209725715634,-0.27372030496022426,0.37257363672195787,0.22259711932992832,-0.21420059631444227,0.13588321449686258,0.054109038109110275,0.22757052477577705,0.2208905381091102,0.15844028810911004,0.23008957144244319,-0.5670101,-0.7177033,0.1,0.1562699,-0.4957286,0.0,-0.1099011,0.08017639,0.0,0.0,-0.2015113,0.15,1.188571,0.179,0.06,0.03,0.55818,0.0809,0.0809,0.0809,0.0809,0.0809
294,2015-01-31,-0.19243689053504756,-4.772801027372043,-2.0934800392336737,0.05731136671311352,0.4148872466870692,-0.14971227322832675,-0.14971227322832675,-0.14971227322832675,-0.14971227322832675,-0.14971227322832675,-0.04989620375293749,0.009035588613486745,-0.06153637208932494,0.032301203708945764,-0.03261511721215271,0.059656844664043335,0.059656844664043335,0.059656844664043335,0.059656844664043335,0.059656844664043335,0.1699599613623555,-0.09112361277287029,-0.8095252357077061,-0.14636689886285206,-0.4796962960121529,-0.018427937804918804,-0.6492476344715853,-0.6989011711382522,-0.19829880447158565,-0.35321823780491923,-0.4705893,-0.1606426,-0.2,-1.050788,-0.4306106,-0.7,-0.130026,-1.001402,-1.030928,-0.3731343,-0.908632,0.16,1.122857,0.173,0.11,-0.65,0.5626,0.0627,0.0627,0.0627,0.0627,0.0627
295,2015-02-28,-0.22306354811403908,-4.777104649895559,-2.1227045544893035,0.06603297060443801,0.4271613661899247,-0.126632650933366,-0.126632650933366,-0.126632650933366,-0.126632650933366,-0.126632650933366,-0.030626657578991523,-0.004303622523516459,-0.029224515255629857,0.008721603891324488,0.012274119502855452,0.023079622294960744,0.023079622294960744,0.023079622294960744,0.023079622294960744,0.023079622294960744,0.2102998603630263,-0.7352600188111822,0.09046043246647195,-0.48139119616946846,-0.27142509273548077,-0.24641113691534483,0.15201829975132178,0.21728516308465518,-0.22606480358201167,0.13670252975132144,0.4343045,0.8849558,-0.2,0.7015285,-0.2570244,0.2,0.4106159,0.6676108,0.7106599,0.3745318,0.5501783,0.15,0.8863158,0.171,-0.02,-0.7,0.56363,0.0482,0.0482,0.0482,0.0482,0.0482
296,2015-03-31,-0.23253927295457208,-4.790773850768186,-2.145322910793349,0.02040680977766262,0.40266118077543006,-0.07871875471139075,-0.07871875471139075,-0.07871875471139075,-0.07871875471139075,-0.07871875471139075,-0.009475724840532995,-0.01366920087262713,-0.022618356304045406,-0.04562616082677539,-0.024500185414494613,0.047913896221975255,0.047913896221975255,0.047913896221975255,0.047913896221975255,0.047913896221975255,-0.18837130242001937,-0.08609040808959101,-0.2618865292879069,0.010320294079257775,-0.12111848377537812,-0.42287429508702934,0.17744653824630396,0.07353697157963715,-0.30751737508702964,0.4662906382463035,0.5951722,0.7177033,0.3,0.08308567,0.3262429,0.2,0.0598444,0.6531351,0.5040323,0.09328358,1.07407,0.14,0.8936363,0.17,-0.11,-0.82,0.56436,0.0272,0.0272,0.0272,0.0272,0.0272
297,2015-04-30,-0.21001778409528188,-4.783395866119724,-2.1554878126894716,0.04134296353438243,0.4033294959777428,-0.07899600622649788,-0.07899600622649788,-0.07899600622649788,-0.07899600622649788,-0.07899600622649788,0.0225214888592902,0.007377984648462288,-0.010164901896122736,0.02093615375671981,0.0006683152023127525,-0.00027725151510712975,-0.00027725151510712975,-0.00027725151510712975,-0.00027725151510712975,-0.00027725151510712975,-0.3675142890406511,0.5079962894747663,-0.07460597669876368,0.062361515562221304,0.2665795149967102,0.31912566439725387,-0.14361926893607935,0.15285943106392047,0.191744237730587,0.10974039773058672,0.2032873,-0.07917656,0.5,-0.00957885,-0.1814226,0.3,0.3787879,0.1098133,0.5015045,0.1863933,0.641604,0.13,0.8961905,0.17,-0.26,-0.8,0.5695,0.0047,0.0047,0.0047,0.0047,0.0047
298,2015-05-31,-0.19688170812528435,-4.794119729072267,-2.1204635162027574,0.07085174097195114,0.43541218447611646,-0.11037790746960939,-0.11037790746960939,-0.11037790746960939,-0.11037790746960939,-0.11037790746960939,0.013136075969997524,-0.010723862952542795,0.035024296486714235,0.02950877743756871,0.032082688498373646,-0.03138190124311151,-0.03138190124311151,-0.03138190124311151,-0.03138190124311151,-0.03138190124311151,0.09954340026642816,-0.21168554708553966,0.15171105702576915,0.059912236210618974,-0.08538440260031346,-0.13496155133377652,-0.18943885133377644,-0.29678771800044323,-0.12588610466711003,-0.520470451333777,0.5097232,0.5546751,0.2,0.3448716,0.2327951,0.2,0.1588878,0.2393299,0.1996008,0.09302326,0.2191453,0.15,0.89,0.169,-0.27,-0.8,0.56798,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104
299,2015-06-30,-0.2122848079793338,-4.818009631878288,-2.1120660282548975,0.0703151739150256,0.44314617507585297,-0.11564742352596191,-0.11564742352596191,-0.11564742352596191,-0.11564742352596191,-0.11564742352596191,-0.015403099854049446,-0.023889902806021546,0.008397487947859883,-0.0005365670569255354,0.007733990599736507,-0.005269516056352522,-0.005269516056352522,-0.005269516056352522,-0.005269516056352522,-0.005269516056352522,-0.0026396545793672677,-0.382022389521528,-0.2834040592058549,0.04549364777457243,-0.08000427676738459,-0.08990604445193864,-0.17926665111860535,-0.24352991111860536,0.020948735548061148,-0.5485419777852723,0.350287,0.2364066,-0.2,-0.2895876,0.07349065,0.1,0.148721,-0.07958616,0.0,0.1858736,-0.3776961,0.18,0.89,0.169,-0.32,-0.75,0.57188,-0.0139,-0.0139,-0.0139,-0.0139,-0.0139
300,2015-07-31,-0.2517698801025327,-4.814708808533932,-2.143882401798725,0.04635812397814956,0.4421184257561998,-0.09503741533475163,-0.09503741533475163,-0.09503741533475163,-0.09503741533475163,-0.09503741533475163,-0.039485072123198905,0.0033008233443565516,-0.03181637354382749,-0.023957049936876043,-0.0010277493196531595,0.020610008191210283,0.020610008191210283,0.020610008191210283,0.020610008191210283,0.020610008191210283,0.0394595079665174,0.14310417062756375,0.2666373229534016,-0.24573408297689264,0.11742641998680992,0.19164748944202292,-0.031200090557977067,0.3604522894420228,0.13937521610868936,0.8591894227753558,0.006704716,0.07861635,-0.2,0.03191523,-0.6145333,-0.1,0.0,-0.4082039,0.1992032,-0.09276438,0.7682331,0.19,0.7404546,0.169,-0.48,-0.775,0.58084,-0.0187,-0.0187,-0.0187,-0.0187,-0.0187
301,2015-08-31,-0.27360850272042153,-4.812215249204141,-2.1461067061576093,0.03200679613508645,0.4432745695037112,-0.10759801059801807,-0.10759801059801807,-0.10759801059801807,-0.10759801059801807,-0.10759801059801807,-0.021838622617888825,0.0024935593297907843,-0.0022243043588843214,-0.01435132784306311,0.0011561437475113845,-0.012560595263266444,-0.012560595263266444,-0.012560595263266444,-0.012560595263266444,-0.012560595263266444,0.08068721621367425,0.4161782860013128,0.15534390124613484,0.2693226867923325,0.34717715139178973,0.20853829122155937,0.5877779312215594,0.1455108445548926,0.30467617122155916,-0.1228875554451078,-0.1416276,0.0,0.1,-0.1978113,-0.1603309,0.2,0.06930007,0.319904,0.0,0.185701,-0.3069307,0.26,0.61,0.169,-0.46,-0.75,0.5867,-0.0277,-0.0277,-0.0277,-0.0277,-0.0277
302,2015-09-30,-0.2826192781093186,-4.7887209869517635,-2.1241639198048903,0.027885203489535663,0.4277483163486219,-0.11591462459635593,-0.11591462459635593,-0.11591462459635593,-0.11591462459635593,-0.11591462459635593,-0.009010775388897052,0.023494262252377496,0.021942786352719068,-0.00412159264555079,-0.015526253155089265,-0.008316613998337857,-0.008316613998337857,-0.008316613998337857,-0.008316613998337857,-0.008316613998337857,-0.0854221357985612,0.17530353327818204,0.39439768478218484,0.37579913428861167,-0.05115594885422248,0.07214626091335283,-0.18722506908664713,-0.1498609690866472,-0.22904304241998075,-0.2304879024199809,-0.1556757,-0.1571092,0.1,0.3996036,0.0993496,-0.1,0.06925208,-0.3986049,-0.1988072,-0.3707136,-0.188698,0.27,0.6519048,0.169,-0.48,-0.749231,0.58576,-0.037,-0.037,-0.037,-0.037,-0.037
303,2015-10-31,-0.2678874451236013,-4.78789249580316,-2.120031509283928,0.03180031254979782,0.42807425096902296,-0.1158255655055904,-0.1158255655055904,-0.1158255655055904,-0.1158255655055904,-0.1158255655055904,0.014731832985717286,0.0008284911486038382,0.00413241052096236,0.00391510906026216,0.00032593462040103605,8.905909076553642e-05,8.905909076553642e-05,8.905909076553642e-05,8.905909076553642e-05,8.905909076553642e-05,0.042517316860845644,-0.12740510515013703,-0.07749413753511836,0.00789309515832437,-0.04074698130476262,0.11266146472773131,-0.005581378605602057,-0.005565951938935457,0.11386684806106441,0.03367305472773088,-0.04496837,0.07867821,0.0,0.07323442,0.08317796,0.1,0.3460208,0.06003001,0.0,0.1860465,-0.08955224,0.25,0.7147619,0.169,-0.44,-0.74,0.58006,-0.0536,-0.0536,-0.0536,-0.0536,-0.0536
304,2015-11-30,-0.28359874701414484,-4.809279326851985,-2.1613555742553086,-0.009752291442678302,0.41831552008698425,-0.0701788346212465,-0.0701788346212465,-0.0701788346212465,-0.0701788346212465,-0.0701788346212465,-0.01571130189054354,-0.021386831048824995,-0.041324064971380636,-0.04155260399247612,-0.009758730882038713,0.0456467308843439,0.0456467308843439,0.0456467308843439,0.0456467308843439,0.0456467308843439,0.04199981640154321,-0.24015108031634913,-0.22449780314059953,-0.06145377630823015,0.06743346761877445,0.03811679028648465,0.09049578028648464,-0.2942468497135154,-0.08175421638018221,-0.17476736971351578,-0.211068,-0.07861635,-0.4,-0.1718158,-0.0720678,0.0,0.1083744,-0.189981,-0.6972111,-0.3714021,-0.5577134,0.3,0.7585,0.169,-0.36,-0.5,0.57371,-0.0876,-0.0876,-0.0876,-0.0876,-0.0876
305,2015-12-31,-0.3157591950236713,-4.8010247570646305,-2.139336485581374,0.004912044361020641,0.4041976385411991,-0.0851680123698782,-0.0851680123698782,-0.0851680123698782,-0.0851680123698782,-0.0851680123698782,-0.03216044800952644,0.008254569787354171,0.02201908867393465,0.014664335803698943,-0.014117881545785138,-0.014989177748631705,-0.014989177748631705,-0.014989177748631705,-0.014989177748631705,-0.014989177748631705,-0.1989498759698657,0.2741683795086276,0.27396850745882984,-0.1391981541283595,0.16312944534213025,-0.08907479820430625,0.33793186512902706,0.38008743512902693,0.20946893512902684,0.28331874846235994,-0.3417096,-0.4720692,0.0,0.1466136,-0.4108216,0.1,-0.1279402,0.2203967,0.0,0.0,-0.1201803,0.54,0.8171428,0.169,-0.38,-0.734616,0.58277,-0.1263,-0.1263,-0.1263,-0.1263,-0.1263
306,2016-01-31,-0.3512200932557686,-4.772596355265345,-2.145732432769926,-0.008166562666393401,0.36408740365418635,-0.0820407103362094,-0.0820407103362094,-0.0820407103362094,-0.0820407103362094,-0.0820407103362094,-0.035460898232097304,0.028428401799285297,-0.006395947188551965,-0.013078607027414042,-0.04011023488701276,0.0031273020336688023,0.0031273020336688023,0.0031273020336688023,0.0031273020336688023,0.0031273020336688023,0.01283790184209277,-0.33942887553802503,-0.5121356685677227,-0.3963416260837098,-0.7592454504399371,-0.21859179122709782,-0.9472601578937645,-0.5330446912270979,-0.3164783578937647,-0.7532536245604315,0.1653102,0.2371542,-0.3,-0.3437192,-0.3885117,-0.6,0.1083957,-0.9596161,-0.7021063,-0.2143523,-1.022761,0.57,0.7965,0.169,-0.46,-0.761746,0.58976,-0.1461,-0.1461,-0.1461,-0.1461,-0.1461
307,2016-02-29,-0.3218660842318507,-4.741583048188871,-2.137757618502672,0.008032171697264267,0.3569748989477303,-0.10363903475948588,-0.10363903475948588,-0.10363903475948588,-0.10363903475948588,-0.10363903475948588,0.029354009023917882,0.031013307076474206,0.007974814267253993,0.016198734363657666,-0.007112504706456024,-0.021598324423276485,-0.021598324423276485,-0.021598324423276485,-0.021598324423276485,-0.021598324423276485,0.13011120660524594,0.0831467719840786,0.17024799378198585,0.28294375389996695,0.1682166852333582,-0.08113922893762784,0.2875927177290388,0.3090276177290387,-0.189446048937628,0.652426084395705,0.08230765,0.2365931,0.1,0.3225497,0.1855969,0.2,0.05906093,0.2523214,0.3030303,-0.2008032,0.5977105,0.54,0.799,0.098,-0.5,-1.15,0.59073,-0.1836,-0.1836,-0.1836,-0.1836,-0.1836
308,2016-03-31,-0.27959949625842495,-4.7267832111952846,-2.12099127133663,0.019080887812791953,0.3541016358196061,-0.10741839676727029,-0.10741839676727029,-0.10741839676727029,-0.10741839676727029,-0.10741839676727029,0.04226658797342575,0.014799836993586446,0.01676634716604175,0.011048716115527686,-0.0028732631281242482,-0.0037793620077844065,-0.0037793620077844065,-0.0037793620077844065,-0.0037793620077844065,-0.0037793620077844065,0.09513631165692293,-0.0509897229787839,0.14742755286644638,0.07160653886490423,0.12451960634576503,0.3333123238537185,0.48462130052038516,0.38873526718705176,0.05827696718705161,0.6055171005203848,0.4306,0.6294256,0.1,0.4965939,0.2935954,0.3,0.9050664,0.6946542,0.7049345,0.2012073,1.01712,0.55,0.8,0.098,-0.59,-0.773334,0.58825,-0.2285,-0.2285,-0.2285,-0.2285,-0.2285
309,2016-04-30,-0.24826534008798945,-4.6963984095697615,-2.0932211650882078,0.037286584786016604,0.35900223369782347,-0.1262801659103298,-0.1262801659103298,-0.1262801659103298,-0.1262801659103298,-0.1262801659103298,0.0313341561704355,0.03038480162552304,0.027770106248422355,0.01820569697322465,0.004900597878217394,-0.018861769143059523,-0.018861769143059523,-0.018861769143059523,-0.018861769143059523,-0.018861769143059523,-0.19030038322856802,-0.05324550325178823,-0.40671791677903757,-0.06846151331267447,-0.17612600579056326,-0.36331879343130097,-0.42793748343130095,-0.428257883431301,-0.22600538343130122,-0.6373985367646348,0.4741068,0.3127443,0.2,-0.01900538,0.3308268,0.2,0.1754899,0.069986,0.1,-0.1004016,0.08972187,0.55,0.8361905,0.06,-0.59,-0.7675,0.5889,-0.2492,-0.2492,-0.2492,-0.2492,-0.2492
310,2016-05-31,-0.25812452020945525,-4.689953332314616,-2.1060104417219803,0.02255240447051149,0.37321736055804355,-0.12327901616017124,-0.12327901616017124,-0.12327901616017124,-0.12327901616017124,-0.12327901616017124,-0.009859180121465805,0.006445077255145648,-0.012789276633772495,-0.014734180315505115,0.014215126860220084,0.0030011497501585688,0.0030011497501585688,0.0030011497501585688,0.0030011497501585688,0.0030011497501585688,-0.01852743469083229,0.012941185378605446,-0.0062257890063741606,-0.08382642121926198,0.009626483866218949,-0.11851045654758059,0.04577051011908606,0.0922518767857527,0.19496614345241914,-0.2218623132142477,0.4045791,0.3897116,0.1,0.1805855,0.1443285,0.2,0.3211679,0.4096313,0.4995005,0.3015075,0.1792829,0.57,0.8366666,0.06,-0.6,-0.75,0.58929,-0.2572,-0.2572,-0.2572,-0.2572,-0.2572
311,2016-06-30,-0.2541769938943828,-4.657296683165772,-2.1167734529385926,0.030974804299430527,0.35044558168739115,-0.1161817542894096,-0.1161817542894096,-0.1161817542894096,-0.1161817542894096,-0.1161817542894096,0.003947526315072447,0.03265664914884425,-0.010763011216612384,0.008422399828919038,-0.022771778870652404,0.007097261870761637,0.007097261870761637,0.007097261870761637,0.007097261870761637,0.007097261870761637,-0.005589575830440563,-0.068809641482388,0.07821309364433437,0.009394473114110902,0.06349475637297164,-0.014741008836105851,0.006032491163894205,-0.053894988836105884,0.07943442449722726,-0.22210193216943952,0.3284366,0.2329193,-0.1,0.104361,0.1397077,0.2,0.1067132,0.1293532,0.09940358,0.1002004,-0.3181547,0.55,0.8277273,0.059,-0.63,-0.78,0.57468,-0.2679,-0.2679,-0.2679,-0.2679,-0.2679
312,2016-07-31,-0.26635628573702846,-4.646225753228115,-2.1485244091170306,0.017146158834970514,0.2726191947747351,-0.10029772131536387,-0.10029772131536387,-0.10029772131536387,-0.10029772131536387,-0.10029772131536387,-0.012179291842645656,0.011070929937656793,-0.03175095617843793,-0.013828645464460013,-0.07782638691265603,0.01588403297404574,0.01588403297404574,0.01588403297404574,0.01588403297404574,0.01588403297404574,0.034587847543260164,0.2371471363413864,0.27249316547550384,-0.044727263700000436,0.15940611576801167,0.3000692426062846,-0.06623942406038205,0.4303476492729512,0.3647335759396177,0.7439289426062842,-0.1618136,-0.1549187,-0.2,0.06002401,-0.4437768,0.0,0.1162903,-0.377621,0.3972194,0.2002002,0.4987034,0.62,0.8105,0.058,-0.67,-0.77,0.5136,-0.2945,-0.2945,-0.2945,-0.2945,-0.2945
